date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Nov 20 2021 - 12:30pm,Leicester City,Chelsea,1.4,2.6,1.79,2.11,0,3,3,2,0,2,3,5,3,0,1,0,3,0,0,1,5,15,4,8,1,7,15,8,38,62,1.82,1.86,0.78,1.78,2.5,30,70,40,20,10,50,70,30,50,11.6,2.8,4.6,3.7,1.81,1.34,1.83,3.65,7.4,1.8,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,lose,win
Nov 20 2021 - 3:00pm,Aston Villa,Brighton & Hove Albion,1.4,1.8,1.21,1.53,2,0,2,0,0,0,5,6,3,0,3,0,0,3,0,3,7,3,6,3,1,0,7,13,37,63,1.39,1.35,1.21,0.77,2.7,60,80,50,30,20,30,60,40,80,8.6,5.2,2.44,3.35,3.0,1.36,2.07,3.7,7.6,1.8,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 20 2021 - 3:00pm,Burnley,Crystal Palace,1.0,1.0,1.11,1.0,3,3,6,5,2,3,3,6,2,0,3,0,1,1,1,2,14,15,10,9,4,6,14,15,40,60,1.69,1.13,1.84,1.89,2.6,50,80,60,30,0,20,80,50,80,9.4,3.8,2.66,3.15,2.85,1.4,2.04,4.05,8.8,1.91,1.91,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,draw,draw
Nov 20 2021 - 3:00pm,Newcastle United,Brentford,0.4,1.6,1.58,1.16,3,3,6,4,2,2,8,2,2,0,2,0,0,2,1,1,19,9,10,5,9,4,13,11,52,48,1.36,1.32,2.33,1.15,3.1,70,90,60,40,20,60,70,40,60,6.8,5.4,2.58,3.4,2.76,1.33,1.91,3.45,7.0,1.7,2.05,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,draw,draw
Nov 20 2021 - 3:00pm,Norwich City,Southampton,0.2,1.0,0.63,0.79,2,1,3,2,1,1,5,7,3,0,2,0,0,3,0,2,7,10,5,6,2,4,8,9,37,63,1.54,1.33,1.11,1.48,2.6,60,70,70,40,0,20,60,60,70,11.2,4.0,3.5,3.45,2.14,1.31,1.99,3.4,6.8,1.75,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 20 2021 - 3:00pm,Watford,Manchester United,0.8,2.0,0.42,1.21,4,1,5,2,2,0,8,3,2,0,2,1,1,1,1,2,14,9,8,4,6,5,7,5,39,61,1.32,1.77,1.83,1.11,3.0,50,80,50,30,30,40,80,50,90,9.6,5.0,6.2,4.6,1.51,1.21,1.6,2.65,4.85,1.8,1.95,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,win,lose
Nov 20 2021 - 3:00pm,Wolverhampton Wanderers,West Ham United,1.2,2.6,1.26,1.26,1,0,1,0,0,0,7,3,1,0,1,0,0,1,0,1,13,7,6,4,7,3,6,9,52,48,1.61,2.08,1.61,1.06,2.5,50,60,50,20,20,50,70,30,70,10.0,3.6,3.2,3.3,2.35,1.35,2.01,3.65,7.4,1.75,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 20 2021 - 5:30pm,Liverpool,Arsenal,1.8,1.4,2.58,1.47,4,0,4,1,1,0,6,1,2,0,0,0,1,1,0,0,13,4,10,4,3,0,15,12,63,37,2.35,1.28,1.91,0.72,2.5,30,80,40,30,10,40,80,30,60,11.4,2.8,1.48,4.88,6.3,1.16,1.54,2.25,3.8,1.62,2.2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 21 2021 - 2:00pm,Manchester City,Everton,2.0,1.0,2.47,0.53,3,0,3,1,1,0,7,1,1,0,1,0,1,0,1,0,18,5,8,3,10,2,5,7,77,23,2.26,1.57,2.36,0.69,2.8,30,90,50,30,20,40,80,40,90,11.8,3.2,1.19,5.85,11.37,1.14,1.5,2.3,1.97,2.25,1.57,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 21 2021 - 4:30pm,Tottenham Hotspur,Leeds United,1.8,1.0,2.11,1.05,2,1,3,1,0,1,4,8,1,0,4,0,0,1,1,3,14,19,5,8,9,11,11,12,43,57,1.55,1.46,1.5,2.2,2.5,50,70,50,10,10,10,50,60,80,9.6,4.6,1.78,3.89,4.03,1.24,1.65,2.93,5.6,1.75,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Nov 27 2021 - 12:30pm,Arsenal,Newcastle United,2.17,0.5,2.16,1.0,2,0,2,0,0,0,4,4,1,0,3,0,0,1,1,2,24,10,7,6,17,4,6,12,66,34,1.97,1.24,2.52,1.26,2.67,67,84,42,34,9,34,75,33,92,11.16,5.0,1.41,5.25,7.25,1.2,1.58,2.38,4.45,1.75,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 27 2021 - 3:00pm,Crystal Palace,Aston Villa,1.67,0.5,1.53,1.16,1,2,3,1,0,1,7,3,3,0,3,0,2,1,1,2,8,11,4,4,4,7,12,10,63,37,1.63,1.48,1.31,1.17,2.5,50,75,50,25,9,25,58,67,83,10.84,4.83,2.18,3.38,3.2,1.34,1.89,3.4,6.75,1.75,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,lose,win
Nov 27 2021 - 3:00pm,Liverpool,Southampton,2.0,0.83,2.58,0.79,4,0,4,3,3,0,5,7,0,0,1,0,0,0,1,0,22,9,7,4,15,5,7,14,65,35,2.27,1.36,2.3,1.06,2.92,59,84,67,50,0,25,75,50,75,13.0,4.0,1.28,5.77,8.85,1.13,1.36,2.02,3.55,1.8,1.95,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 27 2021 - 3:00pm,Norwich City,Wolverhampton Wanderers,0.67,1.67,0.63,1.42,0,0,0,0,0,0,4,3,2,0,2,0,1,1,1,1,16,6,5,3,11,3,11,10,43,57,1.47,1.25,1.82,0.86,2.42,50,75,50,17,9,25,50,50,83,11.17,3.83,3.57,3.46,2.01,1.4,2.0,3.9,8.25,1.91,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 27 2021 - 5:30pm,Brighton & Hove Albion,Leeds United,1.33,0.83,1.16,1.05,0,0,0,0,0,0,6,1,1,0,3,0,0,1,1,2,21,12,5,5,16,7,12,14,57,43,1.61,1.58,2.07,1.35,2.58,67,83,42,17,17,25,67,50,75,9.16,5.67,2.2,3.48,3.07,1.3,1.92,3.1,6.0,1.75,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Nov 28 2021 - 2:00pm,Brentford,Everton,0.67,0.83,1.26,0.53,1,0,1,1,1,0,3,3,4,0,3,0,1,3,1,2,7,15,5,6,2,9,8,11,40,60,1.63,1.42,1.1,1.9,2.75,50,84,59,17,9,33,83,42,92,7.34,3.0,2.6,3.3,2.9,1.38,2.05,3.95,8.2,1.91,1.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 28 2021 - 2:00pm,Leicester City,Watford,1.17,1.0,1.79,0.79,4,2,6,4,3,1,8,6,0,0,0,0,0,0,0,0,18,17,8,6,10,11,5,20,57,43,1.64,1.4,1.92,1.81,2.75,33,59,42,33,17,59,83,25,59,9.16,3.83,1.51,4.75,6.25,1.22,1.7,2.69,5.0,1.67,2.1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,win,lose
Nov 28 2021 - 2:00pm,Manchester City,West Ham United,2.17,2.17,2.47,1.26,2,1,3,1,1,0,8,4,2,0,0,0,1,1,0,0,21,6,10,4,11,2,7,6,69,31,2.28,1.91,2.52,0.98,2.75,25,67,50,33,33,33,67,50,83,13.83,3.0,1.25,6.75,12.0,1.16,1.49,2.25,3.85,1.91,1.91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,win,lose
Nov 28 2021 - 4:30pm,Chelsea,Manchester United,2.17,1.67,1.79,1.21,1,1,2,0,0,0,15,2,2,0,5,0,0,2,1,4,25,4,7,3,18,1,13,14,66,34,2.04,1.66,2.69,0.66,3.33,50,83,67,33,25,42,83,50,100,11.83,3.67,1.55,4.0,5.5,1.26,1.85,2.98,5.6,1.91,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,draw,draw
Nov 30 2021 - 7:30pm,Newcastle United,Norwich City,0.5,0.67,1.58,0.53,1,1,2,0,0,0,2,5,0,1,0,0,1,0,0,0,10,17,2,7,8,10,8,11,31,69,1.52,0.99,0.94,2.08,3.67,50,84,67,50,42,59,67,50,83,6.84,5.16,1.95,3.4,3.4,1.3,1.83,3.35,6.6,1.75,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Nov 30 2021 - 8:15pm,Leeds United,Crystal Palace,1.0,1.0,0.95,1.0,1,0,1,0,0,0,7,4,5,0,3,0,1,4,2,1,17,10,4,2,13,8,15,15,62,38,1.89,1.26,1.7,1.08,3.09,59,92,67,34,9,33,100,50,84,9.5,3.33,2.3,3.05,2.9,1.34,1.9,3.55,7.2,1.68,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 01 2021 - 7:30pm,Watford,Chelsea,1.17,2.67,0.42,2.11,1,2,3,2,1,1,6,0,4,0,3,0,2,2,2,1,14,10,7,5,7,5,18,16,50,50,1.4,1.84,1.92,1.12,2.83,34,83,50,25,25,50,75,50,67,10.17,3.83,7.5,4.6,1.46,1.25,1.73,2.8,5.5,2.0,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,lose,win
Dec 01 2021 - 7:30pm,West Ham United,Brighton & Hove Albion,1.67,1.5,1.68,1.53,1,1,2,1,1,0,9,5,1,0,1,0,0,1,0,1,16,10,7,4,9,6,10,8,34,66,1.72,1.25,1.88,1.28,2.75,67,75,58,34,17,25,67,50,92,10.16,3.83,2.05,3.6,3.75,1.32,1.98,3.35,6.5,1.8,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,draw,draw
Dec 01 2021 - 7:30pm,Wolverhampton Wanderers,Burnley,1.5,0.5,1.26,0.74,0,0,0,0,0,0,5,5,2,0,3,0,1,1,2,1,17,8,4,2,13,6,5,7,65,35,1.61,1.22,1.97,0.99,2.42,50,75,42,25,0,42,75,17,84,7.34,3.67,2.05,3.5,3.8,1.39,2.12,3.75,7.75,2.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Dec 01 2021 - 7:30pm,Southampton,Leicester City,1.5,1.33,1.32,0.95,2,2,4,3,2,1,2,4,1,0,3,0,0,1,0,3,14,15,7,4,7,11,14,11,45,55,1.6,1.26,1.73,1.51,2.42,67,67,50,25,9,34,75,42,75,11.5,3.34,2.55,3.6,2.8,1.28,1.7,2.95,5.5,1.62,2.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,draw,draw
Dec 01 2021 - 8:15pm,Aston Villa,Manchester City,1.67,2.17,1.21,2.42,1,2,3,2,0,2,4,10,0,0,0,0,0,0,0,0,10,18,4,8,6,10,8,12,36,64,1.36,2.18,1.13,2.28,2.75,42,75,42,33,25,33,42,50,83,12.67,4.67,7.75,5.25,1.4,1.19,1.62,2.25,4.45,1.91,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lose,win
Dec 01 2021 - 8:15pm,Everton,Liverpool,1.67,2.17,1.53,2.26,1,4,5,3,1,2,3,11,4,0,3,0,4,0,1,2,9,17,3,8,6,9,8,16,31,69,1.58,2.35,1.06,2.07,3.75,42,84,75,59,42,42,75,67,92,12.83,2.84,6.25,4.7,1.51,1.18,1.57,2.5,4.15,1.75,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,lose,win
Dec 02 2021 - 7:30pm,Tottenham Hotspur,Brentford,2.0,1.5,2.11,1.16,2,0,2,1,1,0,10,5,0,0,0,0,0,0,0,0,12,7,8,3,4,4,13,11,47,53,1.54,1.29,1.63,0.98,2.58,50,75,59,17,9,34,75,50,67,9.34,4.0,1.68,3.8,4.1,1.3,1.87,3.3,6.5,1.91,1.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 02 2021 - 8:15pm,Manchester United,Arsenal,1.17,1.17,1.84,1.47,3,2,5,2,1,1,3,8,1,0,0,0,1,0,0,0,15,18,11,9,4,9,9,10,45,55,1.86,1.19,1.99,2.21,2.92,25,75,42,42,34,33,83,33,67,9.0,3.33,1.9,3.5,3.5,1.25,1.7,2.9,5.25,1.67,2.1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,win,lose
Dec 04 2021 - 12:30pm,West Ham United,Chelsea,1.57,2.71,1.68,2.11,3,2,5,3,1,2,1,9,1,0,3,0,0,1,1,2,12,20,6,8,6,12,10,10,36,64,1.75,1.74,1.38,2.37,2.86,58,86,64,22,15,43,79,43,79,10.72,2.71,4.4,3.6,1.8,1.3,1.98,3.25,6.0,1.85,1.85,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,win,lose
Dec 04 2021 - 3:00pm,Newcastle United,Burnley,0.57,0.57,1.58,0.74,1,0,1,1,1,0,10,3,1,0,1,0,0,1,0,1,19,12,4,3,15,9,9,9,48,52,1.44,1.19,1.74,1.23,3.29,72,93,57,50,22,43,64,50,86,7.29,4.85,2.25,3.45,2.95,1.33,1.85,3.4,6.0,1.8,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 04 2021 - 3:00pm,Southampton,Brighton & Hove Albion,1.43,1.43,1.32,1.53,1,1,2,1,1,0,6,2,4,0,2,0,0,4,1,1,16,13,5,5,11,8,13,9,44,56,1.62,1.26,1.8,1.48,1.93,50,57,29,22,0,22,57,22,79,11.0,4.14,2.4,3.15,2.9,1.33,2.0,3.25,6.5,1.8,1.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,draw,draw
Dec 04 2021 - 3:00pm,Wolverhampton Wanderers,Liverpool,1.43,2.29,1.26,2.26,0,1,1,0,0,0,2,8,2,0,2,0,1,1,0,2,4,19,2,7,2,12,4,7,33,67,1.66,2.31,0.56,2.21,3.07,36,72,65,36,36,57,79,43,79,12.58,2.71,6.25,4.5,1.45,1.22,1.6,2.62,4.5,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lose,win
Dec 04 2021 - 5:30pm,Watford,Manchester City,1.0,2.29,0.42,2.42,1,3,4,2,0,2,5,11,3,0,0,0,2,1,0,0,12,27,5,14,7,13,11,7,23,77,1.48,2.19,1.31,3.32,2.86,50,72,50,36,29,50,65,43,86,13.42,4.43,11.0,6.25,1.22,1.14,1.4,2.14,3.5,1.91,1.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,lose,win
Dec 05 2021 - 2:00pm,Leeds United,Brentford,1.29,1.29,0.95,1.16,2,2,4,1,1,0,5,1,5,0,3,0,1,4,1,2,13,10,7,4,6,6,11,9,63,37,1.87,1.24,1.85,1.3,2.5,57,79,43,22,7,43,86,36,64,9.72,4.43,1.87,3.6,4.4,1.3,1.95,3.25,5.5,1.73,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,draw,draw
Dec 05 2021 - 2:00pm,Manchester United,Crystal Palace,1.43,0.86,1.84,1.0,1,0,1,0,0,0,9,6,2,0,2,0,0,2,1,1,17,9,4,3,13,6,16,9,61,39,1.88,1.23,1.92,0.99,3.5,50,86,64,50,36,36,86,43,93,8.72,3.71,1.57,4.2,6.0,1.25,1.75,2.75,5.0,1.85,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 05 2021 - 2:00pm,Tottenham Hotspur,Norwich City,2.14,0.71,2.11,0.53,3,0,3,1,1,0,6,4,1,0,2,0,1,0,2,0,18,10,8,2,10,8,11,4,41,59,1.56,1.14,1.94,1.17,2.58,29,71,50,15,15,22,64,50,86,9.71,3.43,1.36,4.8,9.5,1.2,1.8,2.5,4.33,1.85,1.85,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 05 2021 - 4:30pm,Aston Villa,Leicester City,1.43,1.29,1.21,0.95,2,1,3,2,1,1,3,6,1,0,1,0,0,1,0,1,14,13,5,6,9,7,8,25,41,59,1.33,1.3,1.49,1.69,3.29,79,100,72,36,22,50,79,57,86,8.71,4.0,2.55,3.3,2.7,1.29,1.85,3.0,5.5,1.7,2.05,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,win,lose
Dec 06 2021 - 8:00pm,Everton,Arsenal,1.43,1.0,1.53,1.47,2,1,3,1,0,1,3,3,2,0,2,0,0,2,0,2,12,10,6,4,6,6,8,12,36,64,1.5,1.33,1.53,1.19,3.0,36,71,50,50,29,36,72,50,72,8.71,3.29,3.45,3.65,2.14,1.33,1.96,3.55,7.2,1.8,1.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,win,lose
Dec 10 2021 - 8:00pm,Brentford,Watford,1.0,0.86,1.26,0.79,2,1,3,1,0,1,8,2,4,0,0,0,0,4,0,0,15,7,6,3,9,4,12,18,63,37,1.55,1.46,1.85,0.87,2.79,43,57,43,29,22,43,86,36,64,8.14,3.71,1.98,3.82,4.0,1.31,1.96,3.46,5.95,1.73,1.98,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,win,lose
Dec 11 2021 - 12:30pm,Manchester City,Wolverhampton Wanderers,2.29,1.57,2.47,1.42,1,0,1,0,0,0,14,1,3,0,3,1,2,1,3,1,25,3,11,2,14,1,12,5,71,29,2.31,1.19,3.15,0.39,2.36,22,72,36,22,22,15,58,50,79,13.14,3.43,1.17,7.6,16.0,1.15,1.53,2.2,4.1,2.4,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 11 2021 - 3:00pm,Arsenal,Southampton,2.29,0.71,2.16,0.79,3,0,3,2,2,0,9,8,2,0,0,0,2,0,0,0,16,12,7,7,9,5,5,9,61,39,2.05,1.32,1.88,1.51,2.72,50,71,57,50,0,36,64,43,79,11.86,4.14,1.64,3.8,4.45,1.28,1.75,3.09,5.2,1.83,1.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 11 2021 - 3:00pm,Chelsea,Leeds United,2.0,0.86,1.79,1.05,3,2,5,2,1,1,5,2,2,0,5,0,1,1,1,4,17,12,7,7,10,5,9,15,58,42,2.14,1.55,2.05,1.53,2.79,57,79,50,22,14,22,57,57,86,11.14,4.14,1.23,6.0,10.25,1.18,1.62,2.4,4.24,1.98,1.73,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,win,lose
Dec 11 2021 - 3:00pm,Liverpool,Aston Villa,2.14,0.86,2.58,1.16,1,0,1,0,0,0,11,3,1,0,2,0,1,0,2,0,22,5,6,0,16,5,13,6,62,38,2.28,1.44,2.38,0.62,3.08,50,86,71,43,7,36,86,57,86,13.14,4.0,1.26,5.75,8.75,1.09,1.38,2.02,3.32,1.78,1.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 11 2021 - 5:30pm,Norwich City,Manchester United,0.71,1.57,0.63,1.21,0,1,1,0,0,0,8,6,1,0,1,0,0,1,0,1,12,14,6,6,6,8,6,17,47,53,1.52,1.51,1.56,1.7,2.72,64,79,64,22,15,43,64,50,86,10.29,4.86,6.92,4.77,1.49,1.21,1.7,2.71,4.54,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,lose,win
Dec 12 2021 - 2:00pm,Burnley,West Ham United,1.0,1.86,1.11,1.26,0,0,0,0,0,0,6,14,2,0,1,0,2,0,0,1,10,17,2,4,8,13,13,11,40,60,1.72,1.78,1.07,1.8,2.69,62,62,54,31,23,31,62,45,77,11.57,4.1,3.3,3.58,2.18,1.25,1.83,2.8,5.25,1.7,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Dec 12 2021 - 2:00pm,Leicester City,Newcastle United,1.43,0.43,1.79,1.0,4,0,4,1,1,0,4,6,2,0,3,0,1,1,1,2,9,13,6,4,3,9,9,16,47,53,1.68,1.24,1.28,1.53,2.93,57,86,43,29,22,43,79,36,86,10.42,4.15,1.5,4.75,6.1,1.16,1.61,2.25,3.8,1.62,2.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 12 2021 - 4:30pm,Crystal Palace,Everton,1.43,0.71,1.53,0.53,3,1,4,1,1,0,8,2,0,0,2,0,0,0,0,2,18,13,7,7,11,6,15,14,61,39,1.59,1.49,2.03,1.61,2.43,50,86,50,14,0,22,65,57,86,7.71,4.29,2.28,3.2,3.5,1.41,2.2,4.1,8.5,1.95,1.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,win,lose
Dec 14 2021 - 7:45pm,Norwich City,Aston Villa,0.63,0.75,0.63,1.16,0,2,2,1,0,1,7,10,3,0,1,0,0,3,0,1,8,16,4,6,4,10,12,9,50,50,1.52,1.33,1.1,1.93,2.38,50,63,63,19,7,32,63,51,82,11.5,4.25,3.55,3.4,2.1,1.35,1.97,3.7,7.6,1.75,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,lose,win
Dec 14 2021 - 8:00pm,Manchester City,Leeds United,2.38,0.75,2.47,1.05,7,0,7,3,3,0,6,2,1,0,1,0,1,0,1,0,32,7,16,4,16,3,5,9,64,36,2.42,1.55,3.57,0.87,2.69,44,75,50,25,25,25,63,57,82,12.0,4.88,1.17,7.75,15.5,1.11,1.38,1.99,3.2,2.0,1.73,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 15 2021 - 7:30pm,Brighton & Hove Albion,Wolverhampton Wanderers,1.29,1.38,1.16,1.42,0,1,1,1,0,1,7,4,2,0,0,0,0,2,0,0,12,9,2,7,10,2,11,15,59,41,1.68,1.09,1.35,1.31,1.88,34,61,21,14,14,15,48,34,66,10.06,4.68,2.46,2.97,3.55,1.47,2.3,4.75,10.0,2.1,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lose,win
Dec 15 2021 - 7:30pm,Crystal Palace,Southampton,1.63,0.63,1.53,0.79,2,2,4,3,1,2,4,6,2,0,4,0,1,1,0,4,9,14,5,5,4,9,16,20,60,40,1.64,1.34,1.27,1.57,2.69,57,82,63,38,0,26,63,57,82,11.13,4.01,2.14,3.48,3.7,1.32,2.05,3.3,6.5,1.77,1.93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,draw,draw
Dec 15 2021 - 8:00pm,Arsenal,West Ham United,2.38,1.75,2.16,1.26,2,0,2,0,0,0,5,2,2,0,1,1,0,2,1,1,22,8,9,2,13,6,9,9,56,44,2.03,1.78,2.52,1.04,2.51,44,63,50,32,13,38,57,44,82,13.01,3.38,2.2,3.5,3.25,1.29,1.75,3.25,6.4,1.72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 16 2021 - 7:45pm,Chelsea,Everton,2.13,0.63,1.79,0.53,1,1,2,0,0,0,7,1,2,0,3,0,1,1,1,2,24,8,10,5,14,3,11,11,80,20,2.13,1.51,2.82,1.04,3.07,50,88,63,32,13,32,82,57,94,10.38,3.13,1.23,6.3,15.0,1.22,1.74,1.99,4.8,2.4,1.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,draw,draw
Dec 16 2021 - 8:00pm,Liverpool,Newcastle United,2.25,0.38,2.58,1.0,3,1,4,3,2,1,11,0,1,0,3,0,0,1,1,2,24,5,9,3,15,2,9,4,74,26,2.29,1.28,2.84,0.61,2.88,51,94,51,38,7,26,75,44,94,12.38,4.26,1.12,9.8,20.0,1.09,1.28,1.88,2.6,2.1,1.66,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,win,lose
Dec 18 2021 - 5:30pm,Leeds United,Arsenal,1.25,0.88,0.95,1.47,1,4,5,3,0,3,1,4,3,0,1,0,0,3,0,1,10,22,3,13,7,9,11,7,51,49,1.86,1.31,1.09,2.56,2.63,44,75,50,32,13,32,88,50,69,10.01,3.75,3.8,3.8,1.88,1.22,1.7,2.73,5.0,1.58,2.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,lose,win
Dec 19 2021 - 2:00pm,Newcastle United,Manchester City,0.88,2.38,1.58,2.42,0,4,4,2,0,2,3,6,1,0,2,0,1,0,2,0,6,19,2,8,4,11,9,6,28,72,1.48,2.34,0.75,2.1,3.13,63,76,57,44,26,50,57,51,82,13.63,4.13,7.96,5.49,1.32,1.14,1.44,1.95,3.7,2.14,1.72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,lose,win
